tblUploadID,tblHaulID,tblCodeID_Country,tblCodeID_Institute,tblCodeID_Survey,ICES_HaulID,RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,STATREC,Notes
14532,1609911,12092,12264,12366,1609911,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,75,2026DE_075,,,12,2,2026,20,41,56.33886667,2.802333333,17,50,1370,,,,3.1416,,,MCR,HydroBios,4687,3.520047317,,,,F,,68,75.35,,,,,,,,,41F2,
14532,1609911,12092,12264,12366,1609911,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,75,2026DE_075,,,12,2,2026,20,41,56.33886667,2.802333333,17,50,1370,,,,3.1416,,,MCR,HydroBios,4687,3.520047317,,,,F,,68,75.35,,,,,,,,,41F2,
14532,1609911,12092,12264,12366,1609911,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,75,2026DE_075,,,12,2,2026,20,41,56.33886667,2.802333333,17,50,1370,,,,3.1416,,,MCR,HydroBios,4687,3.520047317,,,,F,,68,75.35,,,,,,,,,41F2,
14532,1609911,12092,12264,12366,1609911,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,75,2026DE_075,,,12,2,2026,20,41,56.33886667,2.802333333,17,50,1370,,,,3.1416,,,MCR,HydroBios,4687,3.520047317,,,,F,,68,75.35,,,,,,,,,41F2,
14532,1609912,12092,12264,12366,1609912,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,76,2026DE_076,,,12,2,2026,21,58,56.4064,2.508616667,19,46,1611,,,,3.1416,,,MCR,HydroBios,5659,3.520047317,,,,F,,65,71.45,,,,,,,,,41F2,
14532,1609912,12092,12264,12366,1609912,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,76,2026DE_076,,,12,2,2026,21,58,56.4064,2.508616667,19,46,1611,,,,3.1416,,,MCR,HydroBios,5659,3.520047317,,,,F,,65,71.45,,,,,,,,,41F2,
14532,1609912,12092,12264,12366,1609912,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,76,2026DE_076,,,12,2,2026,21,58,56.4064,2.508616667,19,46,1611,,,,3.1416,,,MCR,HydroBios,5659,3.520047317,,,,F,,65,71.45,,,,,,,,,41F2,
14532,1609912,12092,12264,12366,1609912,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,76,2026DE_076,,,12,2,2026,21,58,56.4064,2.508616667,19,46,1611,,,,3.1416,,,MCR,HydroBios,5659,3.520047317,,,,F,,65,71.45,,,,,,,,,41F2,
14532,1609913,12092,12264,12366,1609913,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,77,2026DE_077,,,12,2,2026,23,25,56.59428333,2.490716667,16,18,1370,,,,3.1416,,,MCR,HydroBios,4502,3.520047317,,,,F,,66,72.1,,,,,,,,,42F2,
14532,1609913,12092,12264,12366,1609913,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,77,2026DE_077,,,12,2,2026,23,25,56.59428333,2.490716667,16,18,1370,,,,3.1416,,,MCR,HydroBios,4502,3.520047317,,,,F,,66,72.1,,,,,,,,,42F2,
14532,1609913,12092,12264,12366,1609913,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,77,2026DE_077,,,12,2,2026,23,25,56.59428333,2.490716667,16,18,1370,,,,3.1416,,,MCR,HydroBios,4502,3.520047317,,,,F,,66,72.1,,,,,,,,,42F2,
14532,1609915,12092,12264,12366,1609915,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,79,2026DE_079,,,13,2,2026,2,4,56.59496667,1.83185,21,5,1593,,,,3.1416,,,MCR,HydroBios,5556,3.520047317,,,,F,,84,91.1,,,,,,,,,42F1,
14532,1609915,12092,12264,12366,1609915,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,79,2026DE_079,,,13,2,2026,2,4,56.59496667,1.83185,21,5,1593,,,,3.1416,,,MCR,HydroBios,5556,3.520047317,,,,F,,84,91.1,,,,,,,,,42F1,
14532,1609915,12092,12264,12366,1609915,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,79,2026DE_079,,,13,2,2026,2,4,56.59496667,1.83185,21,5,1593,,,,3.1416,,,MCR,HydroBios,5556,3.520047317,,,,F,,84,91.1,,,,,,,,,42F1,
14532,1609915,12092,12264,12366,1609915,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,79,2026DE_079,,,13,2,2026,2,4,56.59496667,1.83185,21,5,1593,,,,3.1416,,,MCR,HydroBios,5556,3.520047317,,,,F,,84,91.1,,,,,,,,,42F1,
14532,1609916,12092,12264,12366,1609916,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,80,2026DE_080,,,13,2,2026,3,23,56.5921,1.513116667,28,8,2408,,,,3.1416,,,MCR,HydroBios,8603,3.520047317,,,,F,,88,94.85,,,,,,,,,42F1,
14532,1609916,12092,12264,12366,1609916,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,80,2026DE_080,,,13,2,2026,3,23,56.5921,1.513116667,28,8,2408,,,,3.1416,,,MCR,HydroBios,8603,3.520047317,,,,F,,88,94.85,,,,,,,,,42F1,
14532,1609916,12092,12264,12366,1609916,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,80,2026DE_080,,,13,2,2026,3,23,56.5921,1.513116667,28,8,2408,,,,3.1416,,,MCR,HydroBios,8603,3.520047317,,,,F,,88,94.85,,,,,,,,,42F1,
14532,1609916,12092,12264,12366,1609916,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,80,2026DE_080,,,13,2,2026,3,23,56.5921,1.513116667,28,8,2408,,,,3.1416,,,MCR,HydroBios,8603,3.520047317,,,,F,,88,94.85,,,,,,,,,42F1,
14532,1609917,12092,12264,12366,1609917,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,81,2026DE_081,,,13,2,2026,4,52,56.41793333,1.6569,25,27,2130,,,,3.1416,,,MCR,HydroBios,7513,3.520047317,,,,F,,82,90.75,,,,,,,,,41F1,
14532,1609917,12092,12264,12366,1609917,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,81,2026DE_081,,,13,2,2026,4,52,56.41793333,1.6569,25,27,2130,,,,3.1416,,,MCR,HydroBios,7513,3.520047317,,,,F,,82,90.75,,,,,,,,,41F1,
14532,1609917,12092,12264,12366,1609917,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,81,2026DE_081,,,13,2,2026,4,52,56.41793333,1.6569,25,27,2130,,,,3.1416,,,MCR,HydroBios,7513,3.520047317,,,,F,,82,90.75,,,,,,,,,41F1,
14532,1609917,12092,12264,12366,1609917,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,81,2026DE_081,,,13,2,2026,4,52,56.41793333,1.6569,25,27,2130,,,,3.1416,,,MCR,HydroBios,7513,3.520047317,,,,F,,82,90.75,,,,,,,,,41F1,
14532,1609917,12092,12264,12366,1609917,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,81,2026DE_081,,,13,2,2026,4,52,56.41793333,1.6569,25,27,2130,,,,3.1416,,,MCR,HydroBios,7513,3.520047317,,,,F,,82,90.75,,,,,,,,,41F1,
14532,1609918,12092,12264,12366,1609918,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,90,2026DE_090,,,13,2,2026,20,27,56.7694,0.850233333,24,12,2093,,,,3.1416,,,MCR,HydroBios,7154,3.520047317,,,,F,,81,86.6,,,,,,,,,42F0,
14532,1609918,12092,12264,12366,1609918,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,90,2026DE_090,,,13,2,2026,20,27,56.7694,0.850233333,24,12,2093,,,,3.1416,,,MCR,HydroBios,7154,3.520047317,,,,F,,81,86.6,,,,,,,,,42F0,
14532,1609918,12092,12264,12366,1609918,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,90,2026DE_090,,,13,2,2026,20,27,56.7694,0.850233333,24,12,2093,,,,3.1416,,,MCR,HydroBios,7154,3.520047317,,,,F,,81,86.6,,,,,,,,,42F0,
14532,1609919,12092,12264,12366,1609919,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,91,2026DE_091,,,13,2,2026,21,53,56.58901667,0.846266667,29,28,2408,,,,3.1416,,,MCR,HydroBios,8065,3.520047317,,,,F,,102,123.55,,,,,,,,,42F0,
14532,1609919,12092,12264,12366,1609919,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,91,2026DE_091,,,13,2,2026,21,53,56.58901667,0.846266667,29,28,2408,,,,3.1416,,,MCR,HydroBios,8065,3.520047317,,,,F,,102,123.55,,,,,,,,,42F0,
14532,1609919,12092,12264,12366,1609919,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,91,2026DE_091,,,13,2,2026,21,53,56.58901667,0.846266667,29,28,2408,,,,3.1416,,,MCR,HydroBios,8065,3.520047317,,,,F,,102,123.55,,,,,,,,,42F0,
14532,1609919,12092,12264,12366,1609919,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,91,2026DE_091,,,13,2,2026,21,53,56.58901667,0.846266667,29,28,2408,,,,3.1416,,,MCR,HydroBios,8065,3.520047317,,,,F,,102,123.55,,,,,,,,,42F0,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609920,12092,12264,12366,1609920,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,92,2026DE_092,,,13,2,2026,23,42,56.41663333,1.173333333,19,49,1500,,,,3.1416,,,MCR,HydroBios,4978,3.520047317,,,,F,,81,89.45,,,,,,,,,41F1,
14532,1609921,12092,12264,12366,1609921,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,93,2026DE_093,,,14,2,2026,1,14,56.4128,0.843616667,21,41,1593,,,,3.1416,,,MCR,HydroBios,5910,3.520047317,,,,F,,85,92.4,,,,,,,,,41F0,
14532,1609921,12092,12264,12366,1609921,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,93,2026DE_093,,,14,2,2026,1,14,56.4128,0.843616667,21,41,1593,,,,3.1416,,,MCR,HydroBios,5910,3.520047317,,,,F,,85,92.4,,,,,,,,,41F0,
14532,1609921,12092,12264,12366,1609921,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,93,2026DE_093,,,14,2,2026,1,14,56.4128,0.843616667,21,41,1593,,,,3.1416,,,MCR,HydroBios,5910,3.520047317,,,,F,,85,92.4,,,,,,,,,41F0,
14532,1609921,12092,12264,12366,1609921,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,93,2026DE_093,,,14,2,2026,1,14,56.4128,0.843616667,21,41,1593,,,,3.1416,,,MCR,HydroBios,5910,3.520047317,,,,F,,85,92.4,,,,,,,,,41F0,
14532,1609922,12092,12264,12366,1609922,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,94,2026DE_094,,,14,2,2026,2,44,56.4132,0.4966,23,41,1741,,,,3.1416,,,MCR,HydroBios,6847,3.520047317,,,,F,,83,89.9,,,,,,,,,41F0,
14532,1609922,12092,12264,12366,1609922,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,94,2026DE_094,,,14,2,2026,2,44,56.4132,0.4966,23,41,1741,,,,3.1416,,,MCR,HydroBios,6847,3.520047317,,,,F,,83,89.9,,,,,,,,,41F0,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609923,12092,12264,12366,1609923,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,103,2026DE_103,,,14,2,2026,17,23,57.09665,1.176833333,26,28,2685,,,,3.1416,,,MCR,HydroBios,8403,3.520047317,,,,F,,78,84.65,,,,,,,,,43F1,
14532,1609924,12092,12264,12366,1609924,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,104,2026DE_104,,,14,2,2026,18,48,57.27258333,1.153633333,29,20,2648,,,,3.1416,,,MCR,HydroBios,9519,3.520047317,,,,F,,82,88.6,,,,,,,,,43F1,
14532,1609924,12092,12264,12366,1609924,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,104,2026DE_104,,,14,2,2026,18,48,57.27258333,1.153633333,29,20,2648,,,,3.1416,,,MCR,HydroBios,9519,3.520047317,,,,F,,82,88.6,,,,,,,,,43F1,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609932,12092,12264,12366,1609932,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,116,2026DE_116,,,18,2,2026,23,30,57.72605,-1.81225,18,39,1074,,,,3.1416,,,MCR,HydroBios,5570,3.520047317,,,,F,,53,58.25,,,,,,,,,44E8,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609933,12092,12264,12366,1609933,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,117,2026DE_117,,,19,2,2026,1,10,57.73081667,-2.2208,12,10,852,,,,3.1416,,,MCR,HydroBios,3860,3.520047317,,,,F,,40,46.55,,,,,,,,,44E7,
14532,1609934,12092,12264,12366,1609934,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,118,2026DE_118,,,19,2,2026,2,53,57.74006667,-2.717766667,12,34,1000,,,,3.1416,,,MCR,HydroBios,4100,3.520047317,,,,F,,36,43.05,,,,,,,,,44E7,
14532,1609934,12092,12264,12366,1609934,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,118,2026DE_118,,,19,2,2026,2,53,57.74006667,-2.717766667,12,34,1000,,,,3.1416,,,MCR,HydroBios,4100,3.520047317,,,,F,,36,43.05,,,,,,,,,44E7,
14532,1609934,12092,12264,12366,1609934,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,118,2026DE_118,,,19,2,2026,2,53,57.74006667,-2.717766667,12,34,1000,,,,3.1416,,,MCR,HydroBios,4100,3.520047317,,,,F,,36,43.05,,,,,,,,,44E7,
14532,1609934,12092,12264,12366,1609934,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,118,2026DE_118,,,19,2,2026,2,53,57.74006667,-2.717766667,12,34,1000,,,,3.1416,,,MCR,HydroBios,4100,3.520047317,,,,F,,36,43.05,,,,,,,,,44E7,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609935,12092,12264,12366,1609935,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,119,2026DE_119,,,19,2,2026,4,31,57.77238333,-3.1672,15,30,1482,,,,3.1416,,,MCR,HydroBios,5196,3.520047317,,,,F,,22,31,,,,,,,,,44E6,
14532,1609936,12092,12264,12366,1609936,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,120,2026DE_120,,,19,2,2026,5,40,57.91258333,-3.274766667,20,10,1852,,,,3.1416,,,MCR,HydroBios,7277,3.520047317,,,,F,,52,59.45,,,,,,,,,44E6,
14532,1609839,12092,12264,12366,1609839,EH,I4537,DE,1570,MIKQ1DE2026,,26D4,MRN2,dO,1600,MonFilP,500,143,2026DE_143,,,20,2,2026,23,56,59.06511667,-0.787933333,28,35,2185,,,,3.1416,,,MCR,HydroBios,8808,3.520047317,,,,F,,100,136.2,,,,,,,,,47E9,
