tblUploadID,SurveyID,SurveyName,tblCodeID_SurveyType,SurveyAbstract,DataAccess,DataRightsHolder,DataCustodian,DataCustodianContact,TargetTaxa,PlatformClass,PlatformCode,PositionFix,HorizontalAccuracy,NominalAngleOfSearch,Methodology,NominalNoOfObservers,Comments
572,01072011CWTScillyCrossingDS1081,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,2,
572,04052011CWTScillyCrossingDS1059,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06052011CWTScillyCrossingDS1061,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,11052011CWTScillyCrossingDS1063,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,18052011CWTScillyCrossingDS1065,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,25052011CWTScillyCrossingDS1066,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01062011CWTScillyCrossingDS1069,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30032011CWTScillyCrossingDS1046,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06042011CWTScillyCrossingDS1047,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,13042011CWTScillyCrossingDS1049,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,15042011CWTScillyCrossingDS1050,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,20042011CWTScillyCrossingDS1052,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,27042011CWTScillyCrossingDS1058,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,13102010CWTScillyCrossingDS1027,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,2,
572,20102010CWTScillyCrossingDS1033,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,22102010CWTScillyCrossingDS1035,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,2,
572,27102010CWTScillyCrossingDS1041,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,26032011CWTScillyCrossingDS1043,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30032011CWTScillyCrossingDS1045,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,03092010CWTScillyCrossingDS988,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,08092010CWTScillyCrossingDS996,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,15092010CWTScillyCrossingDS999,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,22092010CWTScillyCrossingDS1003,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,29092010CWTScillyCrossingDS1013,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06102010CWTScillyCrossingDS1023,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,2,
572,28072010CWTScillyCrossingDS970,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,04082010CWTScillyCrossingDS974,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06082010CWTScillyCrossingDS975,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,11082010CWTScillyCrossingDS976,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,18082010CWTScillyCrossingDS978,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01092010CWTScillyCrossingDS986,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23062010CWTScillyCrossingDS960,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30062010CWTScillyCrossingDS962,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,02072010CWTScillyCrossingDS964,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07072010CWTScillyCrossingDS966,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,14072010CWTScillyCrossingDS968,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,21072010CWTScillyCrossingDS969,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,19052010CWTScillyCrossingDS929,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,26052010CWTScillyCrossingDS934,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,02062010CWTScillyCrossingDS940,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,04062010CWTScillyCrossingDS941,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,09062010CWTScillyCrossingDS949,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,16062010CWTScillyCrossingDS956,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07042010CWTScillyCrossingDS908,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,14042010CWTScillyCrossingDS912,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,21042010CWTScillyCrossingDS913,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,28042010CWTScillyCrossingDS914,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,05052010CWTScillyCrossingDS916,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07052010CWTScillyCrossingDS920,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,28102009CWTScillyCrossingDS902,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,28102009CWTScillyCrossingDS903,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,08012010CWTScillyCrossingDS904,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74JE,,,FW   ,16   ,1,
572,09012010CWTScillyCrossingDS905,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74JE,,,FW   ,16   ,1,
572,23032010CWTScillyCrossingDS906,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23032010CWTScillyCrossingDS907,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23092009CWTScillyCrossingDS882,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30092009CWTScillyCrossingDS889,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07102009CWTScillyCrossingDS890,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07102009CWTScillyCrossingDS891,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,14102009CWTScillyCrossingDS894,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23102009CWTScillyCrossingDS899,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,12082009CWTScillyCrossingDS864,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,19082009CWTScillyCrossingDS869,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,27082009CWTScillyCrossingDS870,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,02092009CWTScillyCrossingDS871,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,09092009CWTScillyCrossingDS876,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,16092009CWTScillyCrossingDS879,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01072009CWTScillyCrossingDS848,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,08072009CWTScillyCrossingDS849,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,15072009CWTScillyCrossingDS852,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23072009CWTScillyCrossingDS855,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,29072009CWTScillyCrossingDS856,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06082009CWTScillyCrossingDS861,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,28052009CWTScillyCrossingDS822,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,29052009CWTScillyCrossingDS823,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,03062009CWTScillyCrossingDS826,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,10062009CWTScillyCrossingDS835,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,17062009CWTScillyCrossingDS842,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
